,Actual,Prediction,isAccurate
15096,1,1,True
15097,5,5,True
15098,1,1,True
15099,5,5,True
15100,5,5,True
15101,1,1,True
15102,5,5,True
15103,5,5,True
15104,4,4,True
15105,5,5,True
15106,3,3,True
15107,4,4,True
15108,4,4,True
15109,5,5,True
15110,5,5,True
15111,4,4,True
15112,5,5,True
15113,3,3,True
15114,1,5,False
15115,5,5,True
15116,4,4,True
15117,4,4,True
15118,4,4,True
15119,5,5,True
15120,5,5,True
15121,5,5,True
15122,5,5,True
15123,5,5,True
15124,4,4,True
15125,5,5,True
15126,4,4,True
15127,5,4,False
15128,3,3,True
15129,5,5,True
15130,1,1,True
15131,2,2,True
15132,4,5,False
15133,5,5,True
15134,5,5,True
15135,5,5,True
15136,4,4,True
15137,1,1,True
15138,5,5,True
15139,4,4,True
15140,2,2,True
15141,4,5,False
15142,5,5,True
15143,5,5,True
15144,5,5,True
15145,1,1,True
15146,5,5,True
15147,5,4,False
15148,2,2,True
15149,4,4,True
15150,5,5,True
15151,4,4,True
15152,3,3,True
15153,5,5,True
15154,5,5,True
15155,1,1,True
15156,4,5,False
15157,1,1,True
15158,2,2,True
15159,3,3,True
15160,1,1,True
15161,5,5,True
15162,1,1,True
15163,4,1,False
15164,5,5,True
15165,5,5,True
15166,5,5,True
15167,3,5,False
15168,5,5,True
15169,5,5,True
15170,1,1,True
15171,5,3,False
15172,2,2,True
15173,2,2,True
15174,1,1,True
15175,4,4,True
15176,1,1,True
15177,4,4,True
15178,2,2,True
15179,5,5,True
15180,4,4,True
15181,1,1,True
15182,1,1,True
15183,3,3,True
15184,5,5,True
15185,1,1,True
15186,4,4,True
15187,1,1,True
15188,5,5,True
15189,5,5,True
15190,2,2,True
15191,5,5,True
15192,5,5,True
15193,1,1,True
15194,1,1,True
15195,3,3,True
15196,5,5,True
15197,5,5,True
15198,4,4,True
15199,1,1,True
15200,5,5,True
15201,4,4,True
15202,3,3,True
15203,5,5,True
15204,5,5,True
15205,1,1,True
15206,5,5,True
15207,3,3,True
15208,1,1,True
15209,1,1,True
15210,5,5,True
15211,5,5,True
15212,5,5,True
15213,5,5,True
15214,3,3,True
15215,4,4,True
15216,5,5,True
15217,5,5,True
15218,5,5,True
15219,5,5,True
15220,4,4,True
15221,1,1,True
15222,4,4,True
15223,2,2,True
15224,4,4,True
15225,4,4,True
15226,5,5,True
15227,4,4,True
15228,4,4,True
15229,4,4,True
15230,5,5,True
15231,2,5,False
15232,1,1,True
15233,1,1,True
15234,1,1,True
15235,4,4,True
15236,5,5,True
15237,5,5,True
15238,1,1,True
15239,5,5,True
15240,5,5,True
15241,1,1,True
15242,1,1,True
15243,4,4,True
15244,5,5,True
15245,5,5,True
15246,4,4,True
15247,5,5,True
15248,3,5,False
15249,4,3,False
15250,5,5,True
15251,1,1,True
15252,5,5,True
15253,1,1,True
15254,3,3,True
15255,5,5,True
15256,2,2,True
15257,5,5,True
15258,5,5,True
15259,5,5,True
15260,5,5,True
15261,4,4,True
15262,5,5,True
15263,5,5,True
15264,5,5,True
15265,5,5,True
15266,5,5,True
15267,5,5,True
15268,5,5,True
15269,5,5,True
15270,5,5,True
15271,5,5,True
15272,2,2,True
15273,1,1,True
15274,4,4,True
15275,5,5,True
15276,2,2,True
15277,5,5,True
15278,1,1,True
15279,1,2,False
15280,1,1,True
15281,3,3,True
15282,5,5,True
15283,5,5,True
15284,5,5,True
15285,2,2,True
15286,5,5,True
15287,5,5,True
15288,5,5,True
15289,1,1,True
15290,2,2,True
15291,5,5,True
15292,4,4,True
15293,5,5,True
15294,5,5,True
15295,4,4,True
15296,5,4,False
15297,2,2,True
15298,4,4,True
15299,2,2,True
15300,4,4,True
15301,5,5,True
15302,5,5,True
15303,5,5,True
15304,1,1,True
15305,4,4,True
15306,4,4,True
15307,5,5,True
15308,5,5,True
15309,5,5,True
15310,3,3,True
15311,5,5,True
15312,5,5,True
15313,2,5,False
15314,5,5,True
15315,5,4,False
15316,1,1,True
15317,5,5,True
15318,4,4,True
15319,4,4,True
15320,5,5,True
15321,5,5,True
15322,5,5,True
15323,3,3,True
15324,5,5,True
15325,1,1,True
15326,5,5,True
15327,1,1,True
15328,1,1,True
15329,5,5,True
15330,1,1,True
15331,3,3,True
15332,5,5,True
15333,1,1,True
15334,5,5,True
15335,5,5,True
15336,4,4,True
15337,1,1,True
15338,5,3,False
15339,5,5,True
15340,4,4,True
15341,5,5,True
15342,4,4,True
15343,5,5,True
15344,5,5,True
15345,5,5,True
15346,5,5,True
15347,5,5,True
15348,4,4,True
15349,2,2,True
15350,5,5,True
15351,5,5,True
15352,5,5,True
15353,1,1,True
15354,5,5,True
15355,2,2,True
15356,5,5,True
15357,5,5,True
15358,5,5,True
15359,5,5,True
15360,5,5,True
15361,5,5,True
15362,3,3,True
15363,5,5,True
15364,2,2,True
15365,5,4,False
15366,2,2,True
15367,2,2,True
15368,5,5,True
15369,4,4,True
15370,1,1,True
15371,1,1,True
15372,5,4,False
15373,3,3,True
15374,5,5,True
15375,2,2,True
15376,5,5,True
15377,5,5,True
15378,1,1,True
15379,1,1,True
15380,5,5,True
15381,5,5,True
15382,4,4,True
15383,5,5,True
15384,1,1,True
15385,4,4,True
15386,5,5,True
15387,5,5,True
15388,1,1,True
15389,4,4,True
15390,1,1,True
15391,5,5,True
15392,5,5,True
15393,3,5,False
15394,3,3,True
15395,5,5,True
15396,4,4,True
15397,5,5,True
15398,2,2,True
15399,5,5,True
15400,5,5,True
15401,4,4,True
15402,5,5,True
15403,3,3,True
15404,5,5,True
15405,3,3,True
15406,1,3,False
15407,3,3,True
15408,5,5,True
15409,4,4,True
15410,1,1,True
15411,5,5,True
15412,1,1,True
15413,5,5,True
15414,2,2,True
15415,4,4,True
15416,5,5,True
15417,5,5,True
15418,5,5,True
15419,3,5,False
15420,4,4,True
15421,3,3,True
15422,5,5,True
15423,5,5,True
15424,5,5,True
15425,3,3,True
15426,5,5,True
15427,5,5,True
15428,5,5,True
15429,1,1,True
15430,1,1,True
15431,5,5,True
15432,1,1,True
15433,1,1,True
15434,1,1,True
15435,5,5,True
15436,5,5,True
15437,5,5,True
15438,5,5,True
15439,5,5,True
15440,4,4,True
15441,5,5,True
15442,5,5,True
15443,1,1,True
15444,5,5,True
15445,5,5,True
15446,5,5,True
15447,4,4,True
15448,5,5,True
15449,2,2,True
15450,5,5,True
15451,5,5,True
15452,4,4,True
15453,1,1,True
15454,5,5,True
15455,5,5,True
15456,5,5,True
15457,5,5,True
15458,5,5,True
15459,5,5,True
15460,4,4,True
15461,5,5,True
15462,5,5,True
15463,1,1,True
15464,4,4,True
15465,4,4,True
15466,4,4,True
15467,4,4,True
15468,4,4,True
15469,5,5,True
15470,1,5,False
15471,5,5,True
15472,5,5,True
15473,4,4,True
15474,1,1,True
15475,5,5,True
15476,5,5,True
15477,4,4,True
15478,5,5,True
15479,5,5,True
15480,1,1,True
15481,5,5,True
15482,5,5,True
15483,5,5,True
15484,1,1,True
15485,1,1,True
15486,1,1,True
15487,5,5,True
15488,5,5,True
15489,5,5,True
15490,5,5,True
15491,4,4,True
15492,5,5,True
15493,4,4,True
15494,5,5,True
15495,5,5,True
15496,5,5,True
15497,3,3,True
15498,4,4,True
15499,3,3,True
15500,1,1,True
15501,3,4,False
15502,4,4,True
15503,1,1,True
15504,5,5,True
15505,5,5,True
15506,1,1,True
15507,1,1,True
15508,5,5,True
15509,4,4,True
15510,4,4,True
15511,4,4,True
15512,5,5,True
15513,4,4,True
15514,4,4,True
15515,5,5,True
15516,4,4,True
15517,2,2,True
15518,5,5,True
15519,4,4,True
15520,4,5,False
15521,4,4,True
15522,5,5,True
15523,5,5,True
15524,1,1,True
15525,5,5,True
15526,4,4,True
15527,4,4,True
15528,3,3,True
15529,5,5,True
15530,5,5,True
15531,1,1,True
15532,1,1,True
15533,5,5,True
15534,5,5,True
15535,5,5,True
15536,5,5,True
15537,5,5,True
15538,1,1,True
15539,5,5,True
15540,1,1,True
15541,5,5,True
15542,5,5,True
15543,5,5,True
15544,4,4,True
15545,5,5,True
15546,1,1,True
15547,4,4,True
15548,1,1,True
15549,5,5,True
15550,4,4,True
15551,2,2,True
15552,4,4,True
15553,1,1,True
15554,5,5,True
15555,4,4,True
15556,4,4,True
15557,5,5,True
15558,5,5,True
15559,3,3,True
15560,5,5,True
15561,5,5,True
15562,1,1,True
15563,5,5,True
15564,2,2,True
15565,4,4,True
15566,4,4,True
15567,1,1,True
15568,5,5,True
15569,5,5,True
15570,5,5,True
15571,5,5,True
15572,3,3,True
15573,5,5,True
15574,5,5,True
15575,5,5,True
15576,5,5,True
15577,4,4,True
15578,5,5,True
15579,5,5,True
15580,5,5,True
15581,1,1,True
15582,5,5,True
15583,2,2,True
15584,1,1,True
15585,4,4,True
15586,5,5,True
15587,5,5,True
15588,5,5,True
15589,5,5,True
15590,5,5,True
15591,1,1,True
15592,5,5,True
15593,5,5,True
15594,1,1,True
15595,5,5,True
15596,5,5,True
15597,5,5,True
15598,3,3,True
15599,4,4,True
15600,5,5,True
15601,1,1,True
15602,4,4,True
15603,5,4,False
15604,5,5,True
15605,1,1,True
15606,5,5,True
15607,1,1,True
15608,5,5,True
15609,1,1,True
15610,4,4,True
15611,3,3,True
15612,1,1,True
15613,5,5,True
15614,5,5,True
15615,5,5,True
15616,5,5,True
15617,4,5,False
15618,4,5,False
15619,5,5,True
15620,5,5,True
15621,5,5,True
15622,4,4,True
15623,3,3,True
15624,1,1,True
15625,5,5,True
15626,1,1,True
15627,5,5,True
15628,5,5,True
15629,5,5,True
15630,5,5,True
15631,5,5,True
15632,5,5,True
15633,2,2,True
15634,5,5,True
15635,5,5,True
15636,1,1,True
15637,5,5,True
15638,3,3,True
15639,4,5,False
15640,5,5,True
15641,1,1,True
15642,1,1,True
15643,5,5,True
15644,5,5,True
15645,1,1,True
15646,5,5,True
15647,4,4,True
15648,5,5,True
15649,4,4,True
15650,1,1,True
15651,3,3,True
15652,2,2,True
15653,5,5,True
15654,5,4,False
15655,5,5,True
15656,5,5,True
15657,5,5,True
15658,3,3,True
15659,3,3,True
15660,5,5,True
15661,5,5,True
15662,4,4,True
15663,2,2,True
15664,5,5,True
15665,5,5,True
15666,5,5,True
15667,1,1,True
15668,5,5,True
15669,4,4,True
15670,4,4,True
15671,4,4,True
15672,5,5,True
15673,4,4,True
15674,4,4,True
15675,4,4,True
15676,5,5,True
15677,5,5,True
15678,5,5,True
15679,5,5,True
15680,1,1,True
15681,5,5,True
15682,1,1,True
15683,1,1,True
15684,3,3,True
15685,5,5,True
15686,5,5,True
15687,2,2,True
15688,5,5,True
15689,1,1,True
15690,5,5,True
15691,1,1,True
15692,5,5,True
15693,5,5,True
15694,4,4,True
15695,5,5,True
15696,5,5,True
15697,1,1,True
15698,4,4,True
15699,3,5,False
15700,5,5,True
15701,4,4,True
15702,4,4,True
15703,1,1,True
15704,5,5,True
15705,4,4,True
15706,5,5,True
15707,5,5,True
15708,5,5,True
15709,5,5,True
15710,4,4,True
15711,5,5,True
15712,1,1,True
15713,3,3,True
15714,1,1,True
15715,5,5,True
15716,5,5,True
15717,5,5,True
15718,5,5,True
15719,4,4,True
15720,5,5,True
15721,5,5,True
15722,5,5,True
15723,5,5,True
15724,5,5,True
15725,5,5,True
15726,1,1,True
15727,5,5,True
15728,5,5,True
15729,5,5,True
15730,5,5,True
15731,1,1,True
15732,1,1,True
15733,3,3,True
15734,4,5,False
15735,3,3,True
15736,2,2,True
15737,1,1,True
15738,5,5,True
15739,5,5,True
15740,1,1,True
15741,4,4,True
15742,3,3,True
15743,5,5,True
15744,1,1,True
15745,5,5,True
15746,5,3,False
15747,4,4,True
15748,4,4,True
15749,1,1,True
15750,4,4,True
15751,1,1,True
15752,3,3,True
15753,4,4,True
15754,5,5,True
15755,5,5,True
15756,5,5,True
15757,5,5,True
15758,2,2,True
15759,5,5,True
15760,5,5,True
15761,5,5,True
15762,5,5,True
15763,5,5,True
15764,1,1,True
15765,4,4,True
15766,1,1,True
15767,3,3,True
15768,5,5,True
15769,3,3,True
15770,4,4,True
15771,5,5,True
15772,5,5,True
15773,5,5,True
15774,5,5,True
15775,1,1,True
15776,5,5,True
15777,3,3,True
15778,5,5,True
15779,5,5,True
15780,5,5,True
15781,5,5,True
15782,5,5,True
15783,4,4,True
15784,1,1,True
15785,5,5,True
15786,5,5,True
15787,4,5,False
15788,3,4,False
15789,5,5,True
15790,5,5,True
15791,5,5,True
15792,5,5,True
15793,5,5,True
15794,5,5,True
15795,5,5,True
15796,4,4,True
15797,3,3,True
15798,3,3,True
15799,5,5,True
15800,1,5,False
15801,4,4,True
15802,5,5,True
15803,5,5,True
15804,4,4,True
15805,4,4,True
15806,5,5,True
15807,1,1,True
15808,4,4,True
15809,5,5,True
15810,5,5,True
15811,1,1,True
15812,5,5,True
15813,4,4,True
15814,5,5,True
15815,5,5,True
15816,1,1,True
15817,5,5,True
15818,1,1,True
15819,1,1,True
15820,5,5,True
15821,5,5,True
15822,4,4,True
15823,5,5,True
15824,1,1,True
15825,2,2,True
15826,1,4,False
15827,1,1,True
15828,1,1,True
15829,5,4,False
15830,1,1,True
15831,5,5,True
15832,5,5,True
15833,5,5,True
15834,4,4,True
15835,5,5,True
15836,2,2,True
15837,4,4,True
15838,5,5,True
15839,5,5,True
15840,5,4,False
15841,3,5,False
15842,5,5,True
15843,1,1,True
15844,5,5,True
15845,4,4,True
15846,5,5,True
15847,5,5,True
15848,5,5,True
15849,5,5,True
15850,5,5,True
15851,4,4,True
15852,4,4,True
15853,5,5,True
15854,5,5,True
15855,1,1,True
15856,3,3,True
15857,5,5,True
15858,4,5,False
15859,4,4,True
15860,4,4,True
15861,1,1,True
15862,4,4,True
15863,1,1,True
15864,5,5,True
15865,5,5,True
15866,4,4,True
15867,3,3,True
15868,5,5,True
15869,4,4,True
15870,1,1,True
15871,2,2,True
15872,5,5,True
15873,5,5,True
15874,4,4,True
15875,5,3,False
15876,5,5,True
15877,5,5,True
15878,5,5,True
15879,5,5,True
15880,1,1,True
15881,2,2,True
15882,4,4,True
15883,4,5,False
15884,5,5,True
15885,4,4,True
15886,5,5,True
15887,5,5,True
15888,5,5,True
15889,5,5,True
15890,5,5,True
15891,3,3,True
15892,1,1,True
15893,1,1,True
15894,1,1,True
15895,4,4,True
15896,5,5,True
15897,1,1,True
15898,5,5,True
15899,3,3,True
15900,5,5,True
15901,3,3,True
15902,5,5,True
15903,5,5,True
15904,4,4,True
15905,3,3,True
15906,5,5,True
15907,5,5,True
15908,3,3,True
15909,3,3,True
15910,4,4,True
15911,5,5,True
15912,3,3,True
15913,1,1,True
15914,5,5,True
15915,5,5,True
15916,5,5,True
15917,5,5,True
15918,5,5,True
15919,5,5,True
15920,5,5,True
15921,1,1,True
15922,5,5,True
15923,5,5,True
15924,5,5,True
15925,5,5,True
15926,5,5,True
15927,1,1,True
15928,5,5,True
15929,5,5,True
15930,1,1,True
15931,2,2,True
15932,5,5,True
15933,5,5,True
15934,5,5,True
15935,1,1,True
15936,4,4,True
15937,5,5,True
15938,5,5,True
15939,5,5,True
15940,5,5,True
15941,4,5,False
15942,1,1,True
15943,5,5,True
15944,5,5,True
15945,5,5,True
15946,3,3,True
15947,5,5,True
15948,5,5,True
15949,4,5,False
15950,5,5,True
15951,5,5,True
15952,5,5,True
15953,5,5,True
15954,1,5,False
15955,5,5,True
15956,5,5,True
15957,5,5,True
15958,5,5,True
15959,5,5,True
15960,5,5,True
15961,5,5,True
15962,4,4,True
15963,5,5,True
15964,1,1,True
15965,5,5,True
15966,5,5,True
15967,5,5,True
15968,5,5,True
15969,1,1,True
15970,5,5,True
15971,1,3,False
15972,5,5,True
15973,5,5,True
15974,4,4,True
15975,3,3,True
15976,4,4,True
15977,4,4,True
15978,4,4,True
15979,5,5,True
15980,5,5,True
15981,5,5,True
15982,5,5,True
15983,1,1,True
15984,2,2,True
15985,5,5,True
15986,5,5,True
15987,5,5,True
15988,5,5,True
15989,5,5,True
15990,1,1,True
15991,4,4,True
15992,5,5,True
15993,3,3,True
15994,5,5,True
15995,5,5,True
15996,5,5,True
15997,3,3,True
15998,4,4,True
15999,5,5,True
16000,4,4,True
16001,5,5,True
16002,5,5,True
16003,5,5,True
16004,5,5,True
16005,5,5,True
16006,5,5,True
16007,3,3,True
16008,4,4,True
16009,5,5,True
16010,5,5,True
16011,3,3,True
16012,4,4,True
16013,5,5,True
16014,4,4,True
16015,1,1,True
16016,1,1,True
16017,4,4,True
16018,5,5,True
16019,4,4,True
16020,3,3,True
16021,4,4,True
16022,4,4,True
16023,5,5,True
16024,5,5,True
16025,5,5,True
16026,5,5,True
16027,3,3,True
16028,5,5,True
16029,1,1,True
16030,5,5,True
16031,3,3,True
16032,2,2,True
16033,5,5,True
16034,4,4,True
16035,5,5,True
16036,1,1,True
16037,1,1,True
16038,5,5,True
16039,5,5,True
16040,3,3,True
16041,1,1,True
16042,5,5,True
16043,5,5,True
16044,1,1,True
16045,5,5,True
16046,1,1,True
16047,5,5,True
16048,1,1,True
16049,4,4,True
16050,4,4,True
16051,4,4,True
16052,5,5,True
16053,5,5,True
16054,5,5,True
16055,5,5,True
16056,5,5,True
16057,2,2,True
16058,5,5,True
16059,5,5,True
16060,5,5,True
16061,5,5,True
16062,2,2,True
16063,5,5,True
16064,5,5,True
16065,5,5,True
16066,5,5,True
16067,4,4,True
16068,5,5,True
16069,5,5,True
16070,5,5,True
16071,5,5,True
16072,5,5,True
16073,5,5,True
16074,5,5,True
16075,4,5,False
16076,5,5,True
16077,5,5,True
16078,5,5,True
16079,1,1,True
16080,1,1,True
16081,1,1,True
16082,4,4,True
16083,5,5,True
16084,4,4,True
16085,1,1,True
16086,5,5,True
16087,5,5,True
16088,5,5,True
16089,5,5,True
16090,5,5,True
16091,1,1,True
16092,1,1,True
16093,1,1,True
16094,5,5,True
16095,5,5,True
16096,5,5,True
16097,5,5,True
16098,1,1,True
16099,1,1,True
16100,3,3,True
16101,1,1,True
16102,4,4,True
16103,3,3,True
16104,4,4,True
16105,1,1,True
16106,3,3,True
16107,3,3,True
16108,5,5,True
16109,5,5,True
16110,1,1,True
16111,5,5,True
16112,4,5,False
16113,5,5,True
16114,1,1,True
16115,4,4,True
16116,5,5,True
16117,5,5,True
16118,1,1,True
16119,5,5,True
16120,4,4,True
16121,5,5,True
16122,5,5,True
16123,2,2,True
16124,5,5,True
16125,4,4,True
16126,4,4,True
16127,4,4,True
16128,5,5,True
16129,3,3,True
16130,5,5,True
16131,4,4,True
16132,1,1,True
16133,2,2,True
16134,5,5,True
16135,5,5,True
16136,1,1,True
16137,5,5,True
16138,4,4,True
16139,4,4,True
16140,4,4,True
16141,5,5,True
16142,1,1,True
16143,5,5,True
16144,5,5,True
16145,5,5,True
16146,5,4,False
16147,1,1,True
16148,4,4,True
16149,1,1,True
16150,3,3,True
16151,5,5,True
16152,2,2,True
16153,5,5,True
16154,5,5,True
16155,5,5,True
16156,5,5,True
16157,1,1,True
16158,2,2,True
16159,5,5,True
16160,5,4,False
16161,5,5,True
16162,5,5,True
16163,4,4,True
16164,3,3,True
16165,4,4,True
16166,5,5,True
16167,4,5,False
16168,4,4,True
16169,4,4,True
16170,5,5,True
16171,4,4,True
16172,3,3,True
16173,5,5,True
16174,1,1,True
16175,5,5,True
16176,1,5,False
16177,5,5,True
16178,5,5,True
16179,5,5,True
16180,5,5,True
16181,5,5,True
16182,5,5,True
16183,1,1,True
16184,5,4,False
16185,5,5,True
16186,1,1,True
16187,5,5,True
16188,5,4,False
16189,5,5,True
16190,5,5,True
16191,5,5,True
16192,5,5,True
16193,5,5,True
16194,5,5,True
16195,5,5,True
16196,4,4,True
16197,5,5,True
16198,5,5,True
16199,5,5,True
16200,5,5,True
16201,4,4,True
16202,5,5,True
16203,5,5,True
16204,5,5,True
16205,1,1,True
16206,5,5,True
16207,4,4,True
16208,5,5,True
16209,5,5,True
16210,4,4,True
16211,5,5,True
16212,1,1,True
16213,5,5,True
16214,5,5,True
16215,5,5,True
16216,5,5,True
16217,5,5,True
16218,4,4,True
16219,1,1,True
16220,4,4,True
16221,5,5,True
16222,2,2,True
16223,5,5,True
16224,5,5,True
16225,5,5,True
16226,5,5,True
16227,5,5,True
16228,5,5,True
16229,5,2,False
16230,5,5,True
16231,4,4,True
16232,4,4,True
16233,1,1,True
16234,5,5,True
16235,4,4,True
16236,5,5,True
16237,1,1,True
16238,4,4,True
16239,4,5,False
16240,5,5,True
16241,4,4,True
16242,5,5,True
16243,4,4,True
16244,5,5,True
16245,5,5,True
16246,1,1,True
16247,5,5,True
16248,5,5,True
16249,4,4,True
16250,5,5,True
16251,5,5,True
16252,5,5,True
16253,3,3,True
16254,5,5,True
16255,3,3,True
16256,5,5,True
16257,5,5,True
16258,1,1,True
16259,4,4,True
16260,5,5,True
16261,3,3,True
16262,5,5,True
16263,1,1,True
16264,5,5,True
16265,4,4,True
16266,4,4,True
16267,4,4,True
16268,5,5,True
16269,1,1,True
16270,5,5,True
16271,4,4,True
16272,2,2,True
16273,5,5,True
16274,2,2,True
16275,5,5,True
16276,4,4,True
16277,4,4,True
16278,4,4,True
16279,4,5,False
16280,5,5,True
16281,5,5,True
16282,5,5,True
16283,4,4,True
16284,2,2,True
16285,5,5,True
16286,1,1,True
16287,5,5,True
16288,5,5,True
16289,5,5,True
16290,4,4,True
16291,5,5,True
16292,1,1,True
16293,5,5,True
16294,4,4,True
16295,5,5,True
16296,5,5,True
16297,5,5,True
16298,1,1,True
16299,1,1,True
16300,5,5,True
16301,5,5,True
16302,5,5,True
16303,5,5,True
16304,4,4,True
16305,4,4,True
16306,5,5,True
16307,3,3,True
16308,1,1,True
16309,2,2,True
16310,5,5,True
16311,4,4,True
16312,1,1,True
16313,4,4,True
16314,5,5,True
16315,1,1,True
16316,5,5,True
16317,5,5,True
16318,5,5,True
16319,4,4,True
16320,5,5,True
16321,5,5,True
16322,5,5,True
16323,5,5,True
16324,4,4,True
16325,5,5,True
16326,4,4,True
16327,4,4,True
16328,5,5,True
16329,5,5,True
16330,5,5,True
16331,5,5,True
16332,3,3,True
16333,5,5,True
16334,5,5,True
16335,4,4,True
16336,5,5,True
16337,4,4,True
16338,3,3,True
16339,5,5,True
16340,4,5,False
16341,5,5,True
16342,3,5,False
16343,4,4,True
16344,1,1,True
16345,1,1,True
16346,5,5,True
16347,1,1,True
16348,4,4,True
16349,5,5,True
16350,5,5,True
16351,5,5,True
16352,4,4,True
16353,1,1,True
16354,5,5,True
16355,5,5,True
16356,3,3,True
16357,5,5,True
16358,5,5,True
16359,5,5,True
16360,3,3,True
16361,1,1,True
16362,4,4,True
16363,4,4,True
16364,5,5,True
16365,2,2,True
16366,3,5,False
16367,5,5,True
16368,5,5,True
16369,3,3,True
16370,4,3,False
16371,2,2,True
16372,5,5,True
16373,5,5,True
16374,5,5,True
16375,5,5,True
16376,5,5,True
16377,3,3,True
16378,2,2,True
16379,4,4,True
16380,1,1,True
16381,1,1,True
16382,5,5,True
16383,5,5,True
16384,5,5,True
16385,5,5,True
16386,5,5,True
16387,4,4,True
16388,5,5,True
16389,1,1,True
16390,4,4,True
16391,5,5,True
16392,5,5,True
16393,4,4,True
16394,3,3,True
16395,5,3,False
16396,1,1,True
16397,5,5,True
16398,2,1,False
16399,5,4,False
16400,5,5,True
16401,5,5,True
16402,5,5,True
16403,3,3,True
16404,5,5,True
16405,5,5,True
16406,5,5,True
16407,1,1,True
16408,4,4,True
16409,4,4,True
16410,5,5,True
16411,4,4,True
16412,3,3,True
16413,1,1,True
16414,5,5,True
16415,5,5,True
16416,5,5,True
16417,3,3,True
16418,5,5,True
16419,5,4,False
16420,5,5,True
16421,4,4,True
16422,5,5,True
16423,5,5,True
16424,5,5,True
16425,5,5,True
16426,5,5,True
16427,5,5,True
16428,2,2,True
16429,5,5,True
16430,1,1,True
16431,5,5,True
16432,5,5,True
16433,5,5,True
16434,5,5,True
16435,5,5,True
16436,1,1,True
16437,3,3,True
16438,4,4,True
16439,5,5,True
16440,5,5,True
16441,5,5,True
16442,1,1,True
16443,5,5,True
16444,5,5,True
16445,1,1,True
16446,5,5,True
16447,5,5,True
16448,4,4,True
16449,5,5,True
16450,4,4,True
16451,5,5,True
16452,5,5,True
16453,5,5,True
16454,5,5,True
16455,5,5,True
16456,5,5,True
16457,2,2,True
16458,4,4,True
16459,5,5,True
16460,5,5,True
16461,4,5,False
16462,5,5,True
16463,4,4,True
16464,5,5,True
16465,5,5,True
16466,5,5,True
16467,5,5,True
16468,5,5,True
16469,5,5,True
16470,5,5,True
16471,3,3,True
16472,3,3,True
16473,5,5,True
16474,2,2,True
16475,5,5,True
16476,4,4,True
16477,5,5,True
16478,5,5,True
16479,5,5,True
16480,5,5,True
16481,4,4,True
16482,5,5,True
16483,4,4,True
16484,3,3,True
16485,5,5,True
16486,1,1,True
16487,5,5,True
16488,5,5,True
16489,1,1,True
16490,5,5,True
16491,1,1,True
16492,1,1,True
16493,4,4,True
16494,5,5,True
16495,5,5,True
16496,5,5,True
16497,1,1,True
16498,5,5,True
16499,5,5,True
16500,4,4,True
16501,2,2,True
16502,1,1,True
16503,5,5,True
16504,5,5,True
16505,1,1,True
16506,1,1,True
16507,1,1,True
16508,3,3,True
16509,5,5,True
16510,5,5,True
16511,4,4,True
16512,5,5,True
16513,4,4,True
16514,5,5,True
16515,4,4,True
16516,1,1,True
16517,3,3,True
16518,2,2,True
16519,1,1,True
16520,4,4,True
16521,5,5,True
16522,5,4,False
16523,5,5,True
16524,4,4,True
16525,1,1,True
16526,5,5,True
16527,3,3,True
16528,5,5,True
16529,5,5,True
16530,3,3,True
16531,5,5,True
16532,1,1,True
