,Actual,Prediction,Difference
28076,4,3.96,0.040000000000000036
28077,4,4.0,0.0
28078,1,1.0,0.0
28079,5,2.8760317460317464,2.1239682539682536
28080,5,5.0,0.0
28081,5,4.966666666666667,0.033333333333333215
28082,5,4.7,0.2999999999999998
28083,5,4.9,0.09999999999999964
28084,1,1.0,0.0
28085,1,2.5,-1.5
28086,5,4.7,0.2999999999999998
28087,3,3.0,0.0
28088,5,4.7,0.2999999999999998
28089,5,4.9,0.09999999999999964
28090,5,5.0,0.0
28091,5,4.16,0.8399999999999999
28092,5,5.0,0.0
28093,5,5.0,0.0
28094,5,5.0,0.0
28095,5,4.2,0.7999999999999998
28096,5,5.0,0.0
28097,5,5.0,0.0
28098,5,4.85,0.15000000000000036
28099,4,4.2,-0.20000000000000018
28100,5,5.0,0.0
28101,1,1.4,-0.3999999999999999
28102,1,1.0,0.0
28103,5,5.0,0.0
28104,5,4.8,0.20000000000000018
28105,5,5.0,0.0
28106,5,4.8,0.20000000000000018
28107,5,4.6,0.40000000000000036
28108,5,5.0,0.0
28109,4,4.0,0.0
28110,5,4.8,0.20000000000000018
28111,5,5.0,0.0
28112,1,1.0,0.0
28113,5,4.8,0.20000000000000018
28114,5,3.8,1.2000000000000002
28115,5,4.7,0.2999999999999998
28116,5,5.0,0.0
28117,5,5.0,0.0
28118,4,4.301666666666667,-0.30166666666666675
28119,3,2.8,0.20000000000000018
28120,5,5.0,0.0
28121,1,2.4,-1.4
28122,5,5.0,0.0
28123,1,2.2,-1.2000000000000002
28124,5,4.8,0.20000000000000018
28125,5,4.9,0.09999999999999964
28126,5,5.0,0.0
28127,4,3.7,0.2999999999999998
28128,5,4.7,0.2999999999999998
28129,1,1.4,-0.3999999999999999
28130,5,4.273571428571428,0.7264285714285723
28131,5,5.0,0.0
28132,5,5.0,0.0
28133,5,5.0,0.0
28134,5,5.0,0.0
28135,2,2.0,0.0
28136,1,2.73979797979798,-1.73979797979798
28137,5,5.0,0.0
28138,3,3.0,0.0
28139,5,5.0,0.0
28140,5,5.0,0.0
28141,2,2.5,-0.5
28142,5,5.0,0.0
28143,5,4.366666666666667,0.6333333333333329
28144,1,1.6,-0.6000000000000001
28145,5,5.0,0.0
28146,1,2.2032967032967035,-1.2032967032967035
28147,5,5.0,0.0
28148,3,3.0,0.0
28149,5,4.4,0.5999999999999996
28150,1,1.0,0.0
28151,4,4.0,0.0
28152,5,4.9,0.09999999999999964
28153,5,4.2,0.7999999999999998
28154,3,3.4,-0.3999999999999999
28155,5,4.0,1.0
28156,4,3.9,0.10000000000000009
28157,5,4.6,0.40000000000000036
28158,5,5.0,0.0
28159,5,5.0,0.0
28160,5,4.6,0.40000000000000036
28161,5,5.0,0.0
28162,4,4.1,-0.09999999999999964
28163,5,5.0,0.0
28164,4,4.5,-0.5
28165,1,1.3,-0.30000000000000004
28166,5,5.0,0.0
28167,1,1.0,0.0
28168,4,4.2,-0.20000000000000018
28169,4,4.0,0.0
28170,5,5.0,0.0
28171,5,4.4,0.5999999999999996
28172,3,2.3541666666666665,0.6458333333333335
28173,5,5.0,0.0
28174,5,3.9958333333333336,1.0041666666666664
28175,2,4.241666666666666,-2.2416666666666663
28176,5,4.2,0.7999999999999998
28177,1,1.0,0.0
28178,4,4.0,0.0
28179,3,3.2,-0.20000000000000018
28180,5,5.0,0.0
28181,1,1.3,-0.30000000000000004
28182,1,1.0,0.0
28183,5,4.279999999999999,0.7200000000000006
28184,4,4.3,-0.2999999999999998
28185,5,4.561428571428571,0.4385714285714286
28186,1,2.2,-1.2000000000000002
28187,1,1.0,0.0
28188,5,4.966666666666667,0.033333333333333215
28189,5,5.0,0.0
28190,5,4.1,0.9000000000000004
28191,5,4.7,0.2999999999999998
28192,5,2.9066666666666667,2.0933333333333333
28193,5,5.0,0.0
28194,5,5.0,0.0
28195,3,3.0,0.0
28196,5,4.7,0.2999999999999998
28197,1,1.0,0.0
28198,3,3.0,0.0
28199,5,5.0,0.0
28200,4,4.4,-0.40000000000000036
28201,5,4.2,0.7999999999999998
28202,4,3.8,0.20000000000000018
28203,5,5.0,0.0
28204,1,1.0,0.0
28205,5,4.6,0.40000000000000036
28206,2,2.0,0.0
28207,4,4.2,-0.20000000000000018
28208,4,4.3,-0.2999999999999998
28209,5,4.9,0.09999999999999964
28210,5,5.0,0.0
28211,1,1.4,-0.3999999999999999
28212,5,4.8,0.20000000000000018
28213,5,4.4,0.5999999999999996
28214,3,3.0,0.0
28215,4,4.0,0.0
28216,1,1.0,0.0
28217,1,1.0,0.0
28218,5,4.9,0.09999999999999964
28219,5,4.8,0.20000000000000018
28220,3,3.0,0.0
28221,5,4.9,0.09999999999999964
28222,4,4.5,-0.5
28223,1,1.8,-0.8
28224,4,4.0,0.0
28225,1,1.0,0.0
28226,1,1.0,0.0
28227,4,4.0,0.0
28228,5,4.6,0.40000000000000036
28229,1,1.4,-0.3999999999999999
28230,1,1.0,0.0
28231,5,4.65,0.34999999999999964
28232,1,1.0,0.0
28233,5,5.0,0.0
28234,4,3.9,0.10000000000000009
28235,2,2.0,0.0
28236,5,5.0,0.0
28237,4,4.1,-0.09999999999999964
28238,5,4.033333333333333,0.9666666666666668
28239,4,3.8,0.20000000000000018
28240,4,3.8,0.20000000000000018
28241,4,4.66,-0.6600000000000001
28242,5,4.6,0.40000000000000036
28243,1,1.0,0.0
28244,1,1.4,-0.3999999999999999
28245,5,5.0,0.0
28246,5,5.0,0.0
28247,5,5.0,0.0
28248,4,4.1,-0.09999999999999964
28249,5,4.6,0.40000000000000036
28250,1,1.1,-0.10000000000000009
28251,4,3.8,0.20000000000000018
28252,5,4.8,0.20000000000000018
28253,5,4.6,0.40000000000000036
28254,5,5.0,0.0
28255,5,5.0,0.0
28256,5,4.8,0.20000000000000018
28257,5,5.0,0.0
28258,3,3.9333333333333336,-0.9333333333333336
28259,4,4.0,0.0
28260,4,4.0,0.0
28261,5,5.0,0.0
28262,5,5.0,0.0
28263,4,4.0,0.0
28264,1,1.0,0.0
28265,4,4.6,-0.5999999999999996
28266,3,3.15,-0.1499999999999999
28267,3,3.9,-0.8999999999999999
28268,5,5.0,0.0
28269,5,4.9,0.09999999999999964
28270,5,4.9,0.09999999999999964
28271,3,3.0,0.0
28272,5,4.7,0.2999999999999998
28273,1,1.4,-0.3999999999999999
28274,5,5.0,0.0
28275,5,4.666666666666666,0.3333333333333339
28276,2,3.4,-1.4
28277,4,4.0,0.0
28278,1,1.4,-0.3999999999999999
28279,4,4.566666666666667,-0.5666666666666673
28280,1,2.0,-1.0
28281,4,4.3,-0.2999999999999998
28282,3,3.0,0.0
28283,4,4.0,0.0
28284,5,5.0,0.0
28285,5,4.9,0.09999999999999964
28286,5,5.0,0.0
28287,2,2.3,-0.2999999999999998
28288,2,3.0,-1.0
28289,5,4.9,0.09999999999999964
28290,5,5.0,0.0
28291,5,4.9,0.09999999999999964
28292,4,4.1,-0.09999999999999964
28293,3,2.8,0.20000000000000018
28294,5,1.9466666666666668,3.0533333333333332
28295,1,2.0633333333333335,-1.0633333333333335
28296,2,4.575,-2.575
28297,5,4.8,0.20000000000000018
28298,5,4.461666666666666,0.538333333333334
28299,5,5.0,0.0
28300,5,4.7,0.2999999999999998
28301,2,2.0,0.0
28302,5,4.8,0.20000000000000018
28303,4,4.2,-0.20000000000000018
28304,4,3.8,0.20000000000000018
28305,5,4.45,0.5499999999999998
28306,5,4.2,0.7999999999999998
28307,4,4.366666666666667,-0.36666666666666714
28308,5,4.9,0.09999999999999964
28309,5,4.7,0.2999999999999998
28310,5,4.621666666666666,0.37833333333333385
28311,5,4.3,0.7000000000000002
28312,5,4.9,0.09999999999999964
28313,5,4.5,0.5
28314,5,4.6,0.40000000000000036
28315,5,5.0,0.0
28316,5,5.0,0.0
28317,4,4.483333333333333,-0.4833333333333334
28318,5,5.0,0.0
28319,2,2.1,-0.10000000000000009
28320,1,1.0,0.0
28321,4,4.4,-0.40000000000000036
28322,5,4.8,0.20000000000000018
28323,1,1.0,0.0
28324,5,5.0,0.0
28325,5,4.6,0.40000000000000036
28326,5,4.1,0.9000000000000004
28327,1,1.0,0.0
28328,4,4.0,0.0
28329,5,5.0,0.0
28330,1,1.0,0.0
28331,1,1.0,0.0
28332,5,4.9,0.09999999999999964
28333,1,1.0,0.0
28334,5,5.0,0.0
28335,4,4.3,-0.2999999999999998
28336,5,4.8977272727272725,0.10227272727272751
28337,5,4.6,0.40000000000000036
28338,3,3.0,0.0
28339,5,5.0,0.0
28340,5,4.6,0.40000000000000036
28341,5,5.0,0.0
28342,3,3.1,-0.10000000000000009
28343,4,4.0,0.0
28344,5,4.6,0.40000000000000036
28345,5,4.4,0.5999999999999996
28346,2,2.0,0.0
28347,1,1.0,0.0
28348,4,4.0,0.0
28349,5,4.7,0.2999999999999998
28350,4,4.0,0.0
28351,5,5.0,0.0
28352,5,5.0,0.0
28353,5,5.0,0.0
28354,5,4.8,0.20000000000000018
28355,3,3.0,0.0
28356,5,4.7,0.2999999999999998
28357,5,4.8,0.20000000000000018
28358,5,3.4,1.6
28359,5,4.6,0.40000000000000036
28360,5,4.9,0.09999999999999964
28361,5,4.6,0.40000000000000036
28362,5,4.2669696969696975,0.7330303030303025
28363,5,4.9,0.09999999999999964
28364,5,4.708333333333334,0.2916666666666661
28365,3,3.0,0.0
28366,5,5.0,0.0
28367,5,4.633333333333333,0.36666666666666714
28368,3,4.2,-1.2000000000000002
28369,1,1.0,0.0
28370,3,3.7,-0.7000000000000002
28371,4,4.4,-0.40000000000000036
28372,5,4.1,0.9000000000000004
28373,5,5.0,0.0
28374,5,4.775,0.22499999999999964
28375,2,2.9899999999999998,-0.9899999999999998
28376,3,4.2333333333333325,-1.2333333333333325
28377,2,2.8634415584415587,-0.8634415584415587
28378,1,1.0,0.0
28379,3,3.8,-0.7999999999999998
28380,4,2.2,1.7999999999999998
28381,1,1.2,-0.19999999999999996
28382,5,5.0,0.0
28383,5,4.6,0.40000000000000036
28384,5,5.0,0.0
28385,2,2.6,-0.6000000000000001
28386,5,4.3,0.7000000000000002
28387,5,5.0,0.0
28388,4,4.316666666666666,-0.31666666666666643
28389,4,4.1,-0.09999999999999964
28390,5,5.0,0.0
28391,5,4.9,0.09999999999999964
28392,5,5.0,0.0
28393,5,4.5,0.5
28394,5,4.6,0.40000000000000036
28395,4,4.1,-0.09999999999999964
28396,3,3.0,0.0
28397,5,5.0,0.0
28398,5,5.0,0.0
28399,4,4.0,0.0
28400,4,4.1,-0.09999999999999964
28401,5,5.0,0.0
28402,5,4.3533333333333335,0.6466666666666665
28403,5,5.0,0.0
28404,5,5.0,0.0
28405,1,1.0,0.0
28406,5,5.0,0.0
28407,4,4.0,0.0
28408,3,4.101428571428572,-1.1014285714285723
28409,5,5.0,0.0
28410,5,5.0,0.0
28411,4,4.248333333333333,-0.24833333333333307
28412,1,1.9,-0.8999999999999999
28413,5,4.5,0.5
28414,5,4.232597402597403,0.7674025974025973
28415,5,4.306904206904207,0.6930957930957931
28416,5,5.0,0.0
28417,5,4.5,0.5
28418,5,5.0,0.0
28419,3,3.2,-0.20000000000000018
28420,5,4.866666666666667,0.13333333333333286
28421,3,3.0,0.0
28422,1,1.3,-0.30000000000000004
28423,5,5.0,0.0
28424,4,4.1,-0.09999999999999964
28425,5,5.0,0.0
28426,1,1.0,0.0
28427,5,5.0,0.0
28428,2,2.902924991674992,-0.902924991674992
28429,4,4.39,-0.3899999999999997
28430,5,4.6,0.40000000000000036
28431,5,4.5,0.5
28432,5,5.0,0.0
28433,5,4.0,1.0
28434,5,4.9,0.09999999999999964
28435,4,4.45,-0.4500000000000002
28436,3,3.4,-0.3999999999999999
28437,5,4.8,0.20000000000000018
28438,5,3.8166666666666673,1.1833333333333327
28439,3,3.0,0.0
28440,3,3.2,-0.20000000000000018
28441,5,5.0,0.0
28442,5,4.7,0.2999999999999998
28443,5,4.6,0.40000000000000036
28444,4,4.273809523809524,-0.2738095238095237
28445,4,3.8,0.20000000000000018
28446,1,1.4,-0.3999999999999999
28447,5,5.0,0.0
28448,5,4.7,0.2999999999999998
28449,4,4.0,0.0
28450,2,2.0,0.0
28451,5,5.0,0.0
28452,4,3.8,0.20000000000000018
28453,5,5.0,0.0
28454,5,4.6,0.40000000000000036
28455,3,3.6,-0.6000000000000001
28456,5,5.0,0.0
28457,5,5.0,0.0
28458,3,2.8,0.20000000000000018
28459,5,4.9,0.09999999999999964
28460,5,5.0,0.0
28461,2,2.3,-0.2999999999999998
28462,1,2.6,-1.6
28463,5,4.6,0.40000000000000036
28464,5,4.6,0.40000000000000036
28465,3,3.0,0.0
28466,5,5.0,0.0
28467,5,4.8,0.20000000000000018
28468,5,4.8,0.20000000000000018
28469,5,5.0,0.0
28470,5,5.0,0.0
28471,1,1.0,0.0
28472,5,4.9,0.09999999999999964
28473,1,2.1,-1.1
28474,5,4.5,0.5
28475,5,4.42,0.5800000000000001
28476,4,4.0,0.0
28477,5,4.892532467532467,0.10746753246753293
28478,5,5.0,0.0
28479,5,4.7,0.2999999999999998
28480,3,3.5,-0.5
28481,5,5.0,0.0
28482,1,1.0,0.0
28483,1,1.0,0.0
28484,5,5.0,0.0
28485,4,4.936600686185085,-0.9366006861850851
28486,5,5.0,0.0
28487,5,5.0,0.0
28488,2,2.0,0.0
28489,5,5.0,0.0
28490,1,1.4,-0.3999999999999999
28491,5,5.0,0.0
28492,4,4.2,-0.20000000000000018
28493,4,4.0,0.0
28494,5,2.1544437708833994,2.8455562291166006
28495,5,4.2,0.7999999999999998
28496,4,3.8,0.20000000000000018
28497,5,4.506666666666666,0.49333333333333407
28498,5,4.8,0.20000000000000018
28499,5,3.9,1.1
28500,5,5.0,0.0
28501,4,4.0,0.0
28502,4,4.0,0.0
28503,5,5.0,0.0
28504,3,3.3,-0.2999999999999998
28505,5,4.9,0.09999999999999964
28506,5,4.2,0.7999999999999998
28507,1,2.0,-1.0
28508,5,4.9,0.09999999999999964
28509,5,4.8,0.20000000000000018
28510,4,4.1,-0.09999999999999964
28511,5,4.9,0.09999999999999964
28512,5,4.5,0.5
28513,2,3.057142857142857,-1.057142857142857
28514,1,1.1199999999999999,-0.11999999999999988
28515,4,4.4,-0.40000000000000036
28516,5,5.0,0.0
28517,4,4.0,0.0
28518,4,4.2,-0.20000000000000018
28519,5,5.0,0.0
28520,4,4.0,0.0
28521,4,4.0,0.0
28522,3,3.0,0.0
28523,4,4.0,0.0
28524,1,1.0,0.0
28525,5,4.8,0.20000000000000018
28526,5,5.0,0.0
28527,5,4.6,0.40000000000000036
28528,2,2.9,-0.8999999999999999
28529,1,1.0,0.0
28530,4,4.0,0.0
28531,5,4.9,0.09999999999999964
28532,5,5.0,0.0
28533,5,5.0,0.0
28534,5,4.9,0.09999999999999964
28535,3,3.6,-0.6000000000000001
28536,5,5.0,0.0
28537,5,4.3,0.7000000000000002
28538,1,1.0,0.0
28539,3,3.0,0.0
28540,5,5.0,0.0
28541,4,2.9665442993637723,1.0334557006362277
28542,5,5.0,0.0
28543,5,4.8,0.20000000000000018
28544,4,3.8166666666666673,0.18333333333333268
28545,5,4.7,0.2999999999999998
28546,5,5.0,0.0
28547,5,5.0,0.0
28548,5,4.8,0.20000000000000018
28549,1,1.0,0.0
28550,5,5.0,0.0
28551,1,1.0,0.0
28552,5,4.6,0.40000000000000036
28553,5,4.2,0.7999999999999998
28554,1,1.0,0.0
28555,2,2.7,-0.7000000000000002
28556,1,1.0,0.0
28557,3,4.216666666666667,-1.2166666666666668
28558,4,2.9,1.1
28559,1,2.7333333333333334,-1.7333333333333334
28560,5,5.0,0.0
28561,5,4.8,0.20000000000000018
28562,5,5.0,0.0
28563,1,1.6,-0.6000000000000001
28564,3,3.0,0.0
28565,1,2.425,-1.4249999999999998
28566,2,2.2,-0.20000000000000018
28567,4,3.465662127727345,0.5343378722726548
28568,4,4.0,0.0
28569,1,1.0,0.0
28570,5,4.3,0.7000000000000002
28571,5,4.556666666666667,0.44333333333333336
28572,1,1.0,0.0
28573,5,5.0,0.0
28574,1,1.0,0.0
28575,5,4.75,0.25
28576,5,5.0,0.0
28577,3,2.9,0.10000000000000009
28578,5,4.8,0.20000000000000018
28579,4,4.0,0.0
28580,5,5.0,0.0
28581,5,4.6,0.40000000000000036
28582,3,3.3,-0.2999999999999998
28583,5,5.0,0.0
28584,2,2.0,0.0
28585,5,4.6,0.40000000000000036
28586,5,5.0,0.0
28587,2,2.8,-0.7999999999999998
28588,1,1.0,0.0
28589,5,4.538333333333333,0.4616666666666669
28590,2,2.0,0.0
28591,5,5.0,0.0
28592,5,5.0,0.0
28593,5,4.6,0.40000000000000036
28594,5,5.0,0.0
28595,5,5.0,0.0
28596,5,4.828571428571428,0.1714285714285717
28597,5,4.833333333333333,0.16666666666666696
28598,5,4.9,0.09999999999999964
28599,5,4.6,0.40000000000000036
28600,3,3.8,-0.7999999999999998
28601,4,2.902924991674992,1.097075008325008
28602,1,1.0,0.0
28603,3,3.0,0.0
28604,5,4.6,0.40000000000000036
28605,4,4.0,0.0
28606,5,5.0,0.0
28607,2,2.1,-0.10000000000000009
28608,5,4.9,0.09999999999999964
28609,5,5.0,0.0
28610,5,5.0,0.0
28611,1,1.0,0.0
28612,5,3.9,1.1
28613,5,4.5,0.5
28614,5,4.7,0.2999999999999998
28615,5,4.8,0.20000000000000018
28616,5,4.6,0.40000000000000036
28617,5,4.42,0.5800000000000001
28618,4,3.7,0.2999999999999998
28619,1,2.4,-1.4
28620,1,1.9,-0.8999999999999999
28621,1,1.7,-0.7
28622,5,4.8,0.20000000000000018
28623,5,4.4,0.5999999999999996
28624,2,1.9,0.10000000000000009
28625,5,4.8,0.20000000000000018
28626,5,5.0,0.0
28627,5,5.0,0.0
28628,5,5.0,0.0
28629,4,3.75,0.25
28630,5,5.0,0.0
28631,3,3.22,-0.2200000000000002
28632,5,5.0,0.0
28633,4,3.4,0.6000000000000001
28634,1,1.0,0.0
28635,5,4.6,0.40000000000000036
28636,5,5.0,0.0
28637,5,4.7,0.2999999999999998
28638,1,1.3,-0.30000000000000004
28639,4,4.1,-0.09999999999999964
28640,2,2.0,0.0
28641,5,4.4,0.5999999999999996
28642,5,4.9,0.09999999999999964
28643,3,4.534999999999999,-1.5349999999999993
28644,5,4.9,0.09999999999999964
28645,4,4.275,-0.27500000000000036
28646,1,1.0,0.0
28647,1,3.013287256140825,-2.013287256140825
28648,4,3.450735930735931,0.5492640692640691
28649,2,2.3,-0.2999999999999998
28650,5,4.6,0.40000000000000036
28651,4,4.3,-0.2999999999999998
28652,5,5.0,0.0
28653,2,3.5,-1.5
28654,5,4.5,0.5
28655,5,5.0,0.0
28656,4,4.0,0.0
28657,1,1.8,-0.8
28658,4,4.638333333333334,-0.6383333333333336
28659,5,5.0,0.0
28660,3,3.0,0.0
28661,5,4.6,0.40000000000000036
28662,5,5.0,0.0
28663,1,1.3,-0.30000000000000004
28664,5,5.0,0.0
28665,5,4.7,0.2999999999999998
28666,1,1.0,0.0
28667,1,1.4,-0.3999999999999999
28668,5,4.75,0.25
28669,5,5.0,0.0
28670,5,5.0,0.0
28671,5,4.9,0.09999999999999964
28672,1,2.2,-1.2000000000000002
28673,5,5.0,0.0
28674,1,1.0,0.0
28675,1,2.9,-1.9
28676,5,5.0,0.0
28677,2,2.0,0.0
28678,2,2.2,-0.20000000000000018
28679,5,5.0,0.0
28680,1,1.0,0.0
28681,4,4.1,-0.09999999999999964
28682,5,4.55,0.4500000000000002
28683,4,4.1,-0.09999999999999964
28684,5,5.0,0.0
28685,1,2.533333333333333,-1.5333333333333332
28686,5,4.7,0.2999999999999998
28687,5,4.725,0.27500000000000036
28688,5,4.266666666666667,0.7333333333333334
28689,4,4.1,-0.09999999999999964
28690,5,5.0,0.0
28691,5,4.9,0.09999999999999964
28692,5,4.8,0.20000000000000018
28693,1,1.4,-0.3999999999999999
28694,5,4.6,0.40000000000000036
28695,5,5.0,0.0
28696,1,1.2,-0.19999999999999996
28697,1,1.0,0.0
28698,4,4.898333333333333,-0.8983333333333334
28699,5,4.7,0.2999999999999998
28700,5,5.0,0.0
28701,5,5.0,0.0
28702,5,4.7,0.2999999999999998
28703,5,5.0,0.0
28704,5,4.2,0.7999999999999998
28705,3,3.441738816738817,-0.441738816738817
28706,5,5.0,0.0
28707,1,1.0,0.0
28708,5,4.6,0.40000000000000036
28709,1,1.0,0.0
28710,1,1.0,0.0
28711,5,4.6,0.40000000000000036
28712,5,4.7,0.2999999999999998
28713,2,3.5,-1.5
28714,5,5.0,0.0
28715,4,4.0,0.0
28716,5,5.0,0.0
28717,5,4.8,0.20000000000000018
28718,5,3.6,1.4
28719,5,5.0,0.0
28720,4,4.2,-0.20000000000000018
28721,1,1.0,0.0
28722,5,4.9,0.09999999999999964
28723,5,5.0,0.0
28724,1,1.0,0.0
28725,1,1.3,-0.30000000000000004
28726,1,1.0,0.0
28727,5,4.6,0.40000000000000036
28728,4,4.0,0.0
28729,1,1.7,-0.7
28730,2,2.0,0.0
28731,4,1.7588095238095238,2.241190476190476
28732,5,4.4,0.5999999999999996
28733,5,4.7,0.2999999999999998
28734,1,1.0,0.0
28735,5,5.0,0.0
28736,4,4.0,0.0
28737,4,4.2,-0.20000000000000018
28738,5,4.8,0.20000000000000018
28739,5,5.0,0.0
28740,5,5.0,0.0
28741,4,4.0,0.0
28742,2,2.8916666666666666,-0.8916666666666666
28743,5,4.8,0.20000000000000018
28744,1,3.0,-2.0
28745,4,3.8,0.20000000000000018
28746,5,4.933333333333333,0.06666666666666732
28747,4,3.5,0.5
28748,5,4.8,0.20000000000000018
28749,5,4.2,0.7999999999999998
28750,3,4.280238095238095,-1.2802380952380954
28751,5,5.0,0.0
28752,1,1.0,0.0
28753,5,3.013287256140825,1.986712743859175
28754,3,3.5,-0.5
28755,4,2.9,1.1
28756,5,5.0,0.0
28757,5,5.0,0.0
28758,5,3.981666666666667,1.018333333333333
28759,5,4.333333333333334,0.6666666666666661
28760,1,1.7,-0.7
28761,4,4.0,0.0
28762,4,3.9,0.10000000000000009
28763,3,3.0,0.0
28764,4,4.4,-0.40000000000000036
28765,4,4.4,-0.40000000000000036
28766,5,4.5,0.5
28767,3,2.7,0.2999999999999998
28768,5,5.0,0.0
28769,1,1.8,-0.8
28770,3,3.2,-0.20000000000000018
28771,1,2.8666666666666663,-1.8666666666666663
28772,5,5.0,0.0
28773,5,5.0,0.0
28774,5,4.857142857142857,0.14285714285714324
28775,4,3.4,0.6000000000000001
28776,4,4.0,0.0
28777,3,3.0,0.0
28778,5,4.9,0.09999999999999964
28779,5,4.4,0.5999999999999996
28780,4,4.5200000000000005,-0.5200000000000005
28781,5,5.0,0.0
28782,5,5.0,0.0
28783,5,5.0,0.0
28784,5,4.5,0.5
28785,4,4.1,-0.09999999999999964
28786,5,3.7,1.2999999999999998
28787,5,5.0,0.0
28788,5,3.4,1.6
28789,4,4.0,0.0
28790,5,5.0,0.0
28791,5,4.575,0.4249999999999998
28792,5,5.0,0.0
28793,5,4.8,0.20000000000000018
28794,4,4.3,-0.2999999999999998
28795,4,4.5,-0.5
28796,1,1.0,0.0
28797,5,4.6,0.40000000000000036
28798,4,4.491666666666666,-0.49166666666666625
28799,5,4.302857142857143,0.6971428571428566
28800,5,5.0,0.0
28801,1,3.1517543248577726,-2.1517543248577726
28802,1,1.94,-0.94
28803,1,1.0,0.0
28804,5,4.7,0.2999999999999998
28805,1,1.0,0.0
28806,4,4.0,0.0
28807,5,4.9,0.09999999999999964
28808,5,5.0,0.0
28809,5,5.0,0.0
28810,5,3.8,1.2000000000000002
28811,1,1.0,0.0
28812,1,1.8,-0.8
28813,5,3.9,1.1
28814,1,1.0,0.0
28815,5,5.0,0.0
28816,1,1.0,0.0
28817,5,4.7,0.2999999999999998
28818,4,4.0,0.0
28819,1,1.0,0.0
28820,1,1.8,-0.8
28821,4,4.0,0.0
28822,5,4.5,0.5
28823,3,2.5214285714285714,0.47857142857142865
28824,1,1.0,0.0
28825,5,3.9625,1.0375
28826,1,1.7,-0.7
28827,4,4.0,0.0
28828,5,5.0,0.0
28829,5,5.0,0.0
28830,5,4.7,0.2999999999999998
28831,3,3.2,-0.20000000000000018
28832,5,4.6,0.40000000000000036
28833,5,4.2,0.7999999999999998
28834,5,4.1,0.9000000000000004
28835,5,5.0,0.0
28836,5,5.0,0.0
28837,5,4.9,0.09999999999999964
28838,4,4.841666666666667,-0.8416666666666668
28839,5,4.9,0.09999999999999964
28840,5,5.0,0.0
28841,5,4.8,0.20000000000000018
28842,5,4.9,0.09999999999999964
28843,2,2.1,-0.10000000000000009
28844,5,4.4,0.5999999999999996
28845,1,2.05,-1.0499999999999998
28846,5,4.8,0.20000000000000018
28847,5,4.6,0.40000000000000036
28848,5,4.6,0.40000000000000036
28849,5,4.8,0.20000000000000018
28850,5,5.0,0.0
28851,5,4.6,0.40000000000000036
28852,5,4.3,0.7000000000000002
28853,1,1.0,0.0
28854,5,5.0,0.0
28855,3,3.0,0.0
28856,5,4.8,0.20000000000000018
28857,5,4.6,0.40000000000000036
28858,3,3.3,-0.2999999999999998
28859,5,4.7,0.2999999999999998
28860,3,3.4,-0.3999999999999999
28861,4,4.0,0.0
28862,4,4.0,0.0
28863,2,2.0,0.0
28864,1,1.3,-0.30000000000000004
28865,5,5.0,0.0
28866,5,4.5,0.5
28867,5,4.9,0.09999999999999964
28868,4,4.0,0.0
28869,5,3.9,1.1
28870,5,4.7,0.2999999999999998
28871,5,4.220633642673116,0.7793663573268841
28872,5,4.6,0.40000000000000036
28873,5,4.2,0.7999999999999998
28874,5,5.0,0.0
28875,2,2.0,0.0
28876,5,4.6,0.40000000000000036
28877,5,5.0,0.0
28878,1,1.0,0.0
28879,5,5.0,0.0
28880,3,3.525,-0.5249999999999999
28881,1,1.0,0.0
28882,1,2.4666666666666663,-1.4666666666666663
28883,5,5.0,0.0
28884,5,4.8,0.20000000000000018
28885,5,5.0,0.0
28886,5,5.0,0.0
28887,5,5.0,0.0
28888,3,3.8,-0.7999999999999998
28889,3,3.05,-0.04999999999999982
28890,4,4.0,0.0
28891,3,1.9783993783993785,1.0216006216006215
28892,5,2.6366300366300366,2.3633699633699634
28893,5,4.633333333333333,0.36666666666666714
28894,5,5.0,0.0
28895,5,5.0,0.0
28896,5,5.0,0.0
28897,5,5.0,0.0
28898,5,3.9797619047619044,1.0202380952380956
28899,5,4.275,0.7249999999999996
28900,4,4.520714285714286,-0.5207142857142859
28901,4,4.0,0.0
28902,5,4.7,0.2999999999999998
28903,4,4.4,-0.40000000000000036
28904,5,4.7,0.2999999999999998
28905,5,5.0,0.0
28906,5,5.0,0.0
28907,5,5.0,0.0
28908,5,4.85,0.15000000000000036
28909,3,3.0,0.0
28910,5,5.0,0.0
28911,5,5.0,0.0
28912,5,4.65,0.34999999999999964
28913,5,5.0,0.0
28914,5,5.0,0.0
28915,5,4.7,0.2999999999999998
28916,4,4.5,-0.5
28917,5,5.0,0.0
28918,5,5.0,0.0
28919,4,4.0,0.0
28920,5,5.0,0.0
28921,5,4.80531746031746,0.1946825396825398
28922,3,3.0,0.0
28923,5,4.8,0.20000000000000018
28924,5,5.0,0.0
28925,4,4.1,-0.09999999999999964
28926,4,4.0,0.0
28927,4,4.2,-0.20000000000000018
28928,1,1.4,-0.3999999999999999
28929,5,5.0,0.0
28930,5,4.75,0.25
28931,1,1.0,0.0
28932,5,4.8,0.20000000000000018
28933,5,4.533333333333333,0.4666666666666668
28934,5,4.5,0.5
28935,5,4.7,0.2999999999999998
28936,2,3.1,-1.1
28937,4,4.440555555555556,-0.44055555555555603
28938,3,2.0,1.0
28939,5,5.0,0.0
28940,5,5.0,0.0
28941,5,3.6,1.4
28942,5,4.0,1.0
28943,4,4.691666666666666,-0.6916666666666664
